adopted,animal_type,sex,intake_condition,intake_type,age_years
1,cat,Neutered,ill mild,stray,0.13141683778234087
0,cat,Male,under age/weight,stray,0.04654346338124572
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Male,normal,stray,6.0013689253935665
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.04654346338124572
0,cat,Female,under age/weight,stray,0.049281314168377825
0,cat,Female,ill severe,stray,0.24914442162902123
1,cat,Neutered,ill mild,stray,0.15058179329226556
1,dog,Neutered,other,stray,7.000684462696783
0,cat,Female,under age/weight,stray,0.06023271731690623
0,dog,Neutered,normal,stray,2.9787816563997263
0,dog,Neutered,other,welfare seized,4
0,cat,Male,injured severe,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.08213552361396304
0,reptile,Female,ill mild,owner surrender,0.7501711156741958
0,cat,Spayed,fractious,stray,4.999315537303217
0,dog,Female,other,stray,10.001368925393566
0,cat,Spayed,under age/weight,stray,0.08213552361396304
0,cat,Neutered,fractious,stray,0.9582477754962354
0,cat,Female,under age/weight,stray,0.05475701574264202
0,cat,Unknown,under age/weight,stray,0.03285420944558522
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,dog,Male,normal,stray,0.33127994524298426
0,cat,Male,other,stray,0.057494866529774126
0,cat,Female,injured severe,stray,4
0,cat,Female,other,stray,0.999315537303217
0,cat,Female,under age/weight,stray,0.11772758384668036
1,dog,Neutered,normal,stray,3.0006844626967832
1,dog,Male,normal,stray,3.0006844626967832
0,cat,Male,normal,stray,0.4106776180698152
0,cat,Male,normal,stray,0.4106776180698152
1,dog,Neutered,normal,owner surrender,14.967830253251197
0,dog,Spayed,normal,stray,9.900068446269678
0,dog,Female,normal,stray,3.0390143737166326
0,dog,Neutered,normal,owner surrender,10.989733059548255
0,cat,Unknown,ill severe,stray,0.999315537303217
1,dog,Neutered,normal,stray,0.999315537303217
0,dog,Spayed,injured severe,stray,1.998631074606434
0,dog,Neutered,normal,stray,1.0047912388774811
0,cat,Male,injured severe,stray,9.998631074606434
1,cat,Male,under age/weight,stray,0.10951403148528405
0,cat,Unknown,injured severe,stray,2.001368925393566
0,dog,Neutered,injured mild,stray,9.182751540041068
0,dog,Female,normal,owner surrender,2.5023956194387407
0,dog,Male,normal,stray,0.6707734428473648
0,dog,Female,normal,stray,1.002053388090349
1,cat,Spayed,normal,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.15058179329226556
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Male,normal,stray,0.999315537303217
0,dog,Male,injured severe,stray,4
0,cat,Unknown,ill mild,stray,0.16700889801505817
1,cat,Spayed,normal,stray,0.08213552361396304
0,cat,Female,under age/weight,stray,0.08213552361396304
0,cat,Female,injured severe,stray,0.243668720054757
0,cat,Spayed,normal,other,0.9965776865160849
0,cat,Unknown,injured severe,stray,4
0,cat,Spayed,normal,other,2.9979466119096507
0,cat,Male,ill severe,stray,0.10130047912388775
0,cat,Female,normal,stray,0.0054757015742642025
0,cat,Female,injured mild,stray,0.08213552361396304
0,cat,Unknown,ill mild,owner surrender,0.1697467488021903
1,cat,Neutered,under age/weight,stray,0.08487337440109514
0,cat,Unknown,ill mild,owner surrender,0.1697467488021903
1,dog,Spayed,normal,stray,2.9979466119096507
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Neutered,normal,owner surrender,1.998631074606434
0,cat,Female,normal,owner surrender,1.998631074606434
0,cat,Unknown,ill mild,owner surrender,0.1697467488021903
0,cat,Unknown,ill mild,owner surrender,0.1697467488021903
1,cat,Neutered,ill mild,return,5.590691307323751
0,dog,Female,normal,stray,0.33675564681724846
0,cat,Unknown,normal,owner surrender,0.16700889801505817
1,cat,Female,injured severe,stray,0.08487337440109514
0,dog,Male,normal,owner surrender,0.6926762491444216
1,cat,Female,under age/weight,stray,0.10951403148528405
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.08487337440109514
1,cat,Female,ill mild,stray,0.16700889801505817
1,dog,Male,normal,stray,0.12320328542094455
1,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.038329911019849415
0,cat,Male,ill severe,stray,14.99794661190965
1,dog,Neutered,injured mild,stray,0.999315537303217
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,stray,0.2272416153319644
1,dog,Spayed,normal,stray,4
0,cat,Male,injured mild,stray,0.999315537303217
0,cat,Neutered,fractious,owner surrender,4
0,cat,Male,normal,owner surrender,4
0,dog,Female,normal,stray,1.998631074606434
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Female,fractious,stray,0.24914442162902123
0,cat,Neutered,ill moderate,stray,0.06570841889117043
0,dog,Female,injured moderate,stray,1.9739904175222451
0,cat,Male,ill severe,stray,11.000684462696784
0,cat,Female,normal,stray,0.16700889801505817
1,cat,Spayed,normal,stray,0.08213552361396304
0,cat,Male,fractious,owner surrender,1.5030800821355237
0,cat,Female,injured severe,stray,1.002053388090349
0,dog,Male,normal,confiscate,0.6652977412731006
0,cat,Female,normal,stray,0.5010266940451745
0,dog,Male,normal,stray,1.1553730321697468
0,cat,Female,under age/weight,stray,0.11772758384668036
1,dog,Spayed,normal,stray,0.7501711156741958
1,cat,Neutered,other,stray,0.999315537303217
0,dog,Male,normal,other,3.0006844626967832
0,cat,Neutered,under age/weight,stray,0.08487337440109514
1,cat,Spayed,normal,stray,1.002053388090349
1,cat,Neutered,under age/weight,stray,0.12594113620807665
0,cat,Neutered,fractious,stray,0.2518822724161533
0,dog,Spayed,normal,stray,8
1,cat,Neutered,under age/weight,stray,0.12594113620807665
1,cat,Neutered,under age/weight,stray,0.12594113620807665
0,dog,Male,ill severe,owner surrender,4
0,cat,Male,under age/weight,stray,0.09856262833675565
0,cat,Spayed,feral,stray,4.969199178644764
0,dog,Female,injured mild,stray,0.6625598904859685
0,dog,Female,normal,stray,3.1731690622861053
0,cat,Unknown,injured severe,stray,2.9979466119096507
1,cat,Spayed,fractious,owner surrender,12
0,dog,Neutered,ill moderate,stray,12.240930869267626
0,cat,Male,fractious,stray,0.3997262149212868
0,dog,Neutered,normal,owner surrender,6.0013689253935665
1,dog,Neutered,normal,owner surrender,6.622861054072553
1,dog,Female,normal,welfare seized,8.114989733059549
0,dog,Male,normal,stray,2.3682409308692676
1,dog,Neutered,normal,stray,1.998631074606434
1,cat,Spayed,normal,welfare seized,12
0,cat,Male,normal,stray,0.9911019849418207
0,dog,Female,normal,stray,1.002053388090349
0,dog,Male,normal,stray,6.0013689253935665
1,cat,Spayed,normal,owner surrender,3.0006844626967832
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
1,cat,Spayed,under age/weight,stray,0.09856262833675565
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,dog,Male,injured mild,stray,0.9911019849418207
0,dog,Female,normal,stray,0.4188911704312115
0,dog,Female,injured mild,owner surrender,5.117043121149897
0,cat,Neutered,normal,other,10.69678302532512
0,dog,Female,normal,stray,4.999315537303217
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
1,cat,Male,injured mild,stray,0.5859000684462696
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
1,dog,Male,normal,stray,2.001368925393566
0,dog,Female,normal,stray,0.49007529089664614
0,dog,Male,normal,owner surrender,1.5030800821355237
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Male,under age/weight,stray,0.057494866529774126
1,cat,Neutered,normal,stray,0.9911019849418207
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Neutered,normal,stray,0.5886379192334018
0,dog,Male,ill mild,owner surrender,12.999315537303216
0,dog,Male,ill moderate,stray,4
0,dog,Male,normal,stray,4.999315537303217
0,cat,Neutered,feral,stray,0.999315537303217
0,cat,Female,under age/weight,stray,0.08487337440109514
0,dog,Neutered,normal,stray,5.9986310746064335
0,dog,Female,normal,owner surrender,9.998631074606434
0,dog,Female,ill mild,welfare seized,2.001368925393566
1,cat,Female,fractious,stray,0.999315537303217
0,dog,Female,normal,stray,1.002053388090349
1,dog,Neutered,normal,stray,2.001368925393566
1,dog,Spayed,other,owner surrender,1.0485968514715949
0,cat,Male,normal,stray,4
1,cat,Spayed,normal,stray,1.998631074606434
0,dog,Male,normal,stray,0.999315537303217
0,cat,Unknown,injured severe,stray,3.0006844626967832
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,dog,Female,injured mild,stray,9.00205338809035
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Spayed,normal,stray,0.24914442162902123
1,cat,Male,under age/weight,stray,0.057494866529774126
1,dog,Neutered,normal,owner surrender,0.999315537303217
0,cat,Male,ill severe,stray,16
0,dog,Female,injured severe,stray,2.9979466119096507
0,cat,Male,normal,stray,2.001368925393566
0,cat,Male,under age/weight,stray,0.09582477754962354
1,cat,Female,under age/weight,stray,0.08213552361396304
0,cat,Spayed,injured mild,owner surrender,9.00205338809035
0,cat,Female,under age/weight,stray,0.07392197125256673
0,cat,Unknown,under age/weight,stray,0
0,dog,Female,normal,stray,9.998631074606434
1,dog,Neutered,other,owner surrender,4
1,dog,Neutered,normal,stray,0.999315537303217
0,dog,Neutered,normal,stray,0.999315537303217
0,dog,Neutered,normal,stray,0.8706365503080082
0,cat,Female,ill severe,stray,0.10130047912388775
0,dog,Spayed,normal,stray,10.850102669404517
0,cat,Male,ill severe,stray,4.999315537303217
1,cat,Neutered,under age/weight,stray,0.08487337440109514
0,rabbit,Male,normal,stray,0.999315537303217
1,cat,Neutered,injured moderate,stray,0.999315537303217
1,cat,Neutered,normal,stray,0.1971252566735113
0,cat,Neutered,fractious,stray,5.9986310746064335
0,cat,Male,normal,stray,0.1971252566735113
0,cat,Male,normal,stray,0.1971252566735113
0,cat,Male,ill severe,stray,0.08213552361396304
0,cat,Neutered,normal,stray,5.002053388090349
0,cat,Male,under age/weight,stray,0.01642710472279261
0,cat,Female,ill moderate,stray,3.0006844626967832
0,cat,Female,normal,stray,0.08487337440109514
0,dog,Male,injured mild,stray,4
0,cat,Spayed,normal,stray,0.2518822724161533
1,cat,Spayed,under age/weight,stray,0.09308692676249145
0,cat,Male,normal,stray,0.08487337440109514
1,dog,Spayed,normal,stray,1.002053388090349
0,cat,Female,ill severe,stray,1.998631074606434
1,dog,Spayed,normal,stray,1.998631074606434
0,dog,Male,ill moderate,stray,12
1,cat,Female,under age/weight,stray,0.049281314168377825
1,cat,Neutered,under age/weight,stray,0.049281314168377825
0,cat,Female,injured severe,stray,0.49555099247091033
0,cat,Spayed,fractious,stray,3.0910335386721424
0,dog,Neutered,normal,confiscate,4.999315537303217
0,cat,Spayed,normal,stray,1.998631074606434
0,dog,Spayed,normal,owner surrender,12.643394934976044
0,cat,Unknown,normal,stray,0
0,dog,Neutered,normal,owner surrender,9.089664613278575
1,cat,Female,other,owner surrender,11.000684462696784
0,dog,Female,other,owner surrender,8.996577686516085
0,dog,Female,injured mild,stray,11.764544832306639
0,dog,Male,normal,owner surrender,3.5071868583162216
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,dog,Female,normal,stray,7.000684462696783
0,dog,Male,normal,stray,0.8323066392881588
0,cat,Male,under age/weight,stray,0.07392197125256673
0,cat,Neutered,injured mild,stray,3.9835728952772076
0,dog,Male,ill severe,stray,6.997946611909651
1,dog,Neutered,normal,owner surrender,9.00479123887748
1,cat,Neutered,normal,stray,0.16700889801505817
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.019164955509924708
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Unknown,under age/weight,stray,0.019164955509924708
1,cat,Spayed,under age/weight,stray,0.057494866529774126
0,cat,Neutered,feral,stray,2.001368925393566
0,cat,Male,normal,stray,0.08213552361396304
0,cat,Unknown,ill mild,stray,0.08487337440109514
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Female,normal,stray,0.1697467488021903
0,cat,Female,normal,stray,0.1697467488021903
0,cat,Neutered,fractious,stray,3.0006844626967832
0,dog,Female,injured severe,stray,1.998631074606434
0,dog,Female,injured severe,stray,10.992470910335387
0,cat,Spayed,feral,stray,2.001368925393566
0,dog,Unknown,injured moderate,owner surrender,0
1,cat,Female,under age/weight,stray,0.06570841889117043
0,cat,Male,under age/weight,stray,0.06570841889117043
0,cat,Male,ill moderate,stray,1.998631074606434
1,dog,Neutered,normal,stray,1.002053388090349
1,cat,Spayed,normal,stray,16.99110198494182
0,dog,Neutered,normal,stray,2.3600273785078714
0,dog,Female,injured severe,stray,8
1,cat,Female,under age/weight,stray,0.057494866529774126
1,cat,Neutered,ill mild,stray,0.16700889801505817
1,cat,Neutered,under age/weight,stray,0.057494866529774126
0,cat,Female,ill mild,stray,0.12594113620807665
0,cat,Male,under age/weight,stray,0.12046543463381246
0,cat,Neutered,feral,stray,3.0006844626967832
0,dog,Unknown,normal,other,0.01642710472279261
1,cat,Female,normal,stray,0.5010266940451745
0,dog,Unknown,normal,other,0.01642710472279261
0,cat,Unknown,ill severe,stray,0.008213552361396304
0,dog,Unknown,normal,other,0.01642710472279261
0,cat,Female,under age/weight,stray,0.12046543463381246
0,dog,Unknown,normal,other,0.01642710472279261
1,cat,Spayed,normal,owner surrender,1.0650239561943875
0,dog,Neutered,normal,stray,0.7474332648870636
1,cat,Neutered,normal,owner surrender,6.997946611909651
0,cat,Neutered,fractious,stray,1.995893223819302
1,cat,Neutered,injured moderate,stray,3.0006844626967832
0,cat,Unknown,ill severe,stray,4.999315537303217
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.08487337440109514
1,cat,Neutered,ill moderate,stray,4
0,cat,Female,normal,stray,0.5010266940451745
0,dog,Neutered,normal,stray,4.999315537303217
0,cat,Unknown,normal,stray,0.16700889801505817
0,cat,Neutered,feral,stray,2.001368925393566
0,dog,Neutered,injured severe,stray,6.740588637919234
1,cat,Neutered,normal,stray,1.998631074606434
0,dog,Neutered,normal,owner surrender,0.837782340862423
0,cat,Spayed,normal,stray,2.001368925393566
0,cat,Male,under age/weight,stray,0.11225188227241616
0,dog,Male,other,owner surrender,8
0,cat,Female,normal,stray,0.2080766598220397
1,dog,Male,normal,stray,4.999315537303217
0,cat,Female,under age/weight,stray,0.08761122518822724
0,dog,Female,normal,stray,6.997946611909651
1,dog,Neutered,normal,stray,4
0,dog,Male,injured severe,owner surrender,1.054072553045859
1,cat,Female,normal,stray,0.08213552361396304
1,cat,Neutered,normal,stray,3.0006844626967832
1,cat,Female,normal,stray,3.0006844626967832
0,cat,Female,normal,stray,0.2080766598220397
0,dog,Female,normal,stray,6.0013689253935665
1,cat,Neutered,other,owner surrender,0.7282683093771389
0,reptile,Unknown,injured moderate,stray,0.999315537303217
0,cat,Male,normal,stray,0.16700889801505817
0,cat,Male,ill mild,stray,0.16700889801505817
1,cat,Spayed,injured mild,stray,0.243668720054757
0,cat,Female,ill mild,stray,0.06297056810403832
1,dog,Neutered,normal,stray,9.998631074606434
1,dog,Male,injured moderate,stray,3.0006844626967832
0,cat,Spayed,normal,owner surrender,0.4188911704312115
0,dog,Spayed,normal,stray,0.6680355920602327
0,dog,Female,normal,stray,0.2464065708418891
1,dog,Female,normal,stray,4.37782340862423
0,dog,Neutered,normal,stray,1.3497604380561259
0,cat,Unknown,under age/weight,stray,0.08487337440109514
1,cat,Neutered,injured mild,stray,3.0006844626967832
1,cat,Spayed,ill severe,stray,0.33401779603011633
1,dog,Neutered,normal,stray,0.24914442162902123
0,dog,Female,injured mild,stray,3.0006844626967832
0,dog,Spayed,other,confiscate,6.368240930869268
0,cat,Neutered,injured mild,stray,3.0006844626967832
1,dog,Neutered,other,welfare seized,4
0,cat,Unknown,ill severe,stray,2.9979466119096507
0,dog,Male,under age/weight,stray,0.010951403148528405
0,cat,Spayed,normal,other,0.4407939767282683
0,dog,Female,normal,stray,1.998631074606434
1,dog,Spayed,injured mild,stray,2.9952087611225187
1,dog,Neutered,normal,stray,2.001368925393566
0,cat,Unknown,injured severe,stray,0.08487337440109514
1,dog,Neutered,normal,stray,1.002053388090349
0,cat,Male,normal,stray,0.243668720054757
1,dog,Neutered,normal,owner surrender,2.001368925393566
0,cat,Spayed,under age/weight,stray,0.07665982203969883
1,dog,Spayed,normal,stray,2.9979466119096507
1,dog,Neutered,normal,stray,0.24914442162902123
0,dog,Male,normal,stray,2.001368925393566
1,cat,Neutered,other,return,2.116358658453114
1,cat,Spayed,other,stray,0.09034907597535935
1,dog,Neutered,other,owner surrender,4.095824777549623
0,cat,Male,ill moderate,stray,0.08487337440109514
0,cat,Spayed,other,owner surrender,1.1882272416153319
0,dog,Female,other,other,5.839835728952772
1,dog,Male,normal,stray,1.4182067077344285
0,cat,Female,normal,stray,0.12594113620807665
0,cat,Male,under age/weight,stray,0.038329911019849415
1,cat,Neutered,normal,stray,0.12594113620807665
0,cat,Female,normal,owner surrender,9.998631074606434
1,cat,Neutered,under age/weight,stray,0.08487337440109514
0,dog,Female,injured severe,stray,3.0006844626967832
0,cat,Male,injured severe,stray,0.24914442162902123
0,cat,Male,under age/weight,stray,0.07939767282683094
1,dog,Spayed,normal,owner surrender,8.999315537303216
