adopted,animal_type,sex,intake_condition,intake_type,age_years,age_scaled
0,cat,Female,under age/weight,stray,0.024640657084188913,-0.7195581137371987
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Female,normal,stray,4.999315537303217,0.8007106952350455
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Unknown,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Neutered,injured moderate,owner surrender,1.998631074606434,-0.11630340197661093
0,dog,Male,normal,stray,5.002053388090349,0.8015473869295816
0,dog,Male,normal,stray,0.4188911704312115,-0.5990745097239883
0,cat,Male,normal,stray,0.2518822724161533,-0.6501127030906956
0,dog,Female,normal,stray,10.792607802874743,2.571150320873608
0,cat,Unknown,injured moderate,stray,0.057494866529774126,-0.7095178134027644
0,dog,Male,ill mild,stray,2.9979466119096507,0.1890890665290957
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,under age/weight,stray,0,-0.7270883389880244
0,cat,Neutered,fractious,stray,3.0006844626967832,0.189925758223632
0,cat,Female,ill severe,stray,8,1.7177247924467018
0,cat,Female,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,dog,Neutered,normal,stray,12,2.9401313581640647
0,dog,Male,normal,stray,12,2.9401313581640647
0,rabbit,Neutered,normal,stray,1.9767282683093772,-0.12299693553290039
0,cat,Spayed,injured moderate,stray,11.989048596851472,2.93678459138592
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,dog,Male,ill moderate,stray,0.999315537303217,-0.42169587048231766
0,dog,Male,normal,owner surrender,12,2.9401313581640647
0,cat,Unknown,fractious,other,0.16700889801505817,-0.6760501456213172
0,cat,Male,injured severe,stray,4,0.4953182267293386
0,cat,Unknown,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Female,injured severe,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,under age/weight,stray,0.09034907597535935,-0.6994775130683303
0,dog,Spayed,normal,stray,8.996577686516085,2.0222805692578723
0,reptile,Unknown,normal,other,3.0006844626967832,0.189925758223632
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,injured moderate,stray,4,0.4953182267293386
0,cat,Male,injured moderate,stray,4,0.4953182267293386
0,dog,Spayed,normal,stray,4.70362765229295,0.7103479922251377
0,cat,Neutered,normal,stray,0.4188911704312115,-0.5990745097239883
0,dog,Spayed,normal,stray,7.515400410677618,1.5696303625137973
0,dog,Female,ill moderate,stray,0.5010266940451745,-0.5739737588879029
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,guinea pig,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,injured mild,stray,9.382614647501711,2.1402540981874743
0,cat,Female,under age/weight,stray,0.999315537303217,-0.42169587048231766
0,guinea pig,Male,normal,stray,0.2518822724161533,-0.6501127030906956
0,dog,Spayed,normal,owner surrender,5.166324435318275,0.8517488886017525
0,cat,Unknown,normal,stray,4,0.4953182267293386
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Spayed,fractious,stray,4,0.4953182267293386
0,dog,Spayed,normal,stray,8.999315537303216,2.023117260952408
0,cat,Male,ill moderate,stray,3.997262149212868,0.49448153503480247
0,dog,Male,normal,stray,5.002053388090349,0.8015473869295816
0,cat,Female,under age/weight,stray,0.03559206023271732,-0.716211346959054
0,dog,Neutered,ill moderate,welfare seized,13.998631074606434,3.5509162951754782
0,cat,Neutered,fractious,stray,3.0006844626967832,0.189925758223632
0,dog,Neutered,normal,stray,5.9958932238193015,1.1052664720462158
0,cat,Male,ill mild,stray,0.08213552361396304,-0.7019875881519388
0,dog,Male,under age/weight,stray,0.010951403148528405,-0.7237415722098797
0,cat,Male,normal,stray,0.008213552361396304,-0.7245782639044158
0,cat,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
0,cat,Unknown,normal,stray,0.10130047912388775,-0.6961307462901856
0,dog,Male,normal,stray,4,0.4953182267293386
0,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,ill moderate,stray,0.13141683778234087,-0.6869271376502876
0,cat,Spayed,injured mild,stray,8.114989733059549,1.7528658436172215
0,cat,Female,normal,stray,0.31485284052019163,-0.6308687941163633
0,cat,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,under age/weight,stray,0.08761122518822724,-0.7003142047628665
0,dog,Spayed,normal,stray,3.0006844626967832,0.189925758223632
0,dog,Spayed,ill moderate,stray,10.60643394934976,2.514255285645148
0,dog,Spayed,ill moderate,stray,9.174537987679672,2.0766655294027245
0,cat,Unknown,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Male,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Neutered,ill severe,stray,0.2518822724161533,-0.6501127030906956
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,ill mild,stray,0.08487337440109514,-0.7011508964574027
0,dog,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,rabbit,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,dog,Female,injured severe,stray,1.995893223819302,-0.11714009367114711
0,rabbit,Neutered,normal,stray,3.0006844626967832,0.189925758223632
0,dog,Female,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Female,ill severe,stray,0.6652977412731006,-0.523772257215732
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Female,ill mild,stray,6.0013689253935665,1.1069398554352883
0,cat,Neutered,ill moderate,stray,2.001368925393566,-0.11546671028207477
0,cat,Spayed,normal,stray,6.0013689253935665,1.1069398554352883
0,cat,Female,ill moderate,stray,0.999315537303217,-0.42169587048231766
0,cat,Neutered,fractious,stray,4.999315537303217,0.8007106952350455
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Female,normal,confiscate,5.9986310746064335,1.106103163740752
0,dog,Spayed,normal,stray,6.995208761122519,1.4106589405519223
0,dog,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,dog,Spayed,injured moderate,stray,10.001368925393566,2.329346421152651
0,dog,Neutered,other,stray,9.998631074606434,2.328509729458115
0,dog,Male,normal,stray,5.984941820670773,1.1019197052680711
0,cat,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
0,dog,Male,normal,stray,4,0.4953182267293386
0,cat,Neutered,ill moderate,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,normal,stray,9.998631074606434,2.328509729458115
0,cat,Male,injured severe,stray,0.49828884325804246,-0.5748104505824391
0,cat,Neutered,normal,stray,2.414784394250513,0.010873735592888779
0,dog,Male,ill severe,stray,3.0006844626967832,0.189925758223632
0,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Spayed,feral,stray,0.16700889801505817,-0.6760501456213172
0,dog,Male,normal,stray,3.9397672826830936,0.47691100944954257
0,cat,Female,injured severe,stray,1.002053388090349,-0.42085917878778145
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,normal,stray,8.999315537303216,2.023117260952408
0,dog,Male,normal,owner surrender,3.0034223134839153,0.19076244991816818
0,cat,Male,normal,stray,1.5003422313483916,-0.2685812903821962
0,dog,Male,normal,stray,0.1697467488021903,-0.675213453926781
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Male,other,welfare seized,7.000684462696783,1.4123323239409948
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,injured mild,stray,2.001368925393566,-0.11546671028207477
0,cat,Unknown,ill severe,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,injured severe,stray,0.33127994524298426,-0.6258486439491463
0,dog,Female,injured moderate,stray,8,1.7177247924467018
0,cat,Neutered,normal,stray,8,1.7177247924467018
0,cat,Neutered,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Female,normal,stray,4,0.4953182267293386
0,dog,Female,normal,stray,1.2402464065708418,-0.34806700136313357
0,dog,Male,normal,stray,13.522245037645447,3.405331940326182
0,dog,Male,injured moderate,stray,3.0006844626967832,0.189925758223632
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Spayed,normal,owner surrender,0.08487337440109514,-0.7011508964574027
0,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Female,other,welfare seized,7.444216290212183,1.5478763784558562
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Female,normal,stray,10.510609171800137,2.4849710763363815
0,cat,Female,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,cat,Spayed,fractious,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Female,under age/weight,stray,0.05201916495550993,-0.711191196791837
0,cat,Unknown,under age/weight,stray,0.04380561259411362,-0.7137012718754454
0,cat,Unknown,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Male,normal,stray,2.9979466119096507,0.1890890665290957
0,cat,Female,under age/weight,stray,0.02737850787132101,-0.7187214220426625
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Male,normal,owner surrender,4.594113620807666,0.6768803244436903
0,cat,Female,under age/weight,stray,0.09308692676249145,-0.6986408213737941
0,cat,Spayed,fractious,stray,1.998631074606434,-0.11630340197661093
0,cat,Neutered,injured moderate,stray,0.1697467488021903,-0.675213453926781
0,cat,Male,normal,stray,0.4161533196440794,-0.5999112014185246
0,cat,Spayed,normal,owner surrender,0.08487337440109514,-0.7011508964574027
0,guinea pig,Female,normal,stray,1.002053388090349,-0.42085917878778145
0,dog,Male,ill mild,stray,8,1.7177247924467018
0,cat,Neutered,normal,stray,0.16153319644079397,-0.6777235290103897
0,cat,Spayed,feral,stray,2.001368925393566,-0.11546671028207477
0,cat,Neutered,fractious,stray,0.9911019849418207,-0.4242059455659262
0,dog,Female,normal,stray,9.221081451060916,2.090889288209839
0,cat,Female,injured severe,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Spayed,normal,stray,11.578370978781656,2.8112808372054925
0,cat,Male,under age/weight,stray,0.013689253935660506,-0.7229048805153435
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,under age/weight,stray,0.07939767282683094,-0.7028242798464751
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Male,normal,welfare seized,1.3305954825462012,-0.3204561754434396
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Spayed,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Male,under age/weight,stray,0.12320328542094455,-0.6894372127338961
0,dog,Spayed,normal,stray,12.980150581793293,3.2396669848080184
0,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Neutered,normal,confiscate,0.999315537303217,-0.42169587048231766
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,cat,Unknown,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Spayed,normal,return,0.8898015058179329,-0.45516353826376493
0,dog,Spayed,fractious,other,10.770704996577686,2.5644567873173187
0,dog,Male,normal,owner surrender,1.0047912388774811,-0.4200224870932453
0,dog,Female,normal,stray,4.999315537303217,0.8007106952350455
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Neutered,under age/weight,stray,0.05475701574264202,-0.7103545050973008
0,cat,Male,under age/weight,stray,0,-0.7270883389880244
0,cat,Male,normal,owner surrender,0.16700889801505817,-0.6760501456213172
0,cat,Female,ill moderate,stray,1.002053388090349,-0.42085917878778145
0,cat,Neutered,normal,owner surrender,4.867898699520876,0.7605494938973086
0,dog,Male,normal,stray,0.12594113620807665,-0.68860052103936
0,cat,Male,injured severe,stray,3.0006844626967832,0.189925758223632
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Male,normal,stray,3.0006844626967832,0.189925758223632
0,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Spayed,normal,stray,7.753593429158111,1.6424225399384451
0,cat,Male,under age/weight,stray,0.07939767282683094,-0.7028242798464751
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Spayed,other,stray,11.46611909650924,2.776976477729509
0,cat,Male,normal,stray,0.5831622176591376,-0.5488730080518174
0,cat,Spayed,feral,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,under age/weight,stray,0.010951403148528405,-0.7237415722098797
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Male,injured moderate,stray,0.999315537303217,-0.42169587048231766
0,dog,Neutered,normal,stray,3.813826146475017,0.4384231915008782
0,cat,Male,under age/weight,stray,0.10130047912388775,-0.6961307462901856
0,cat,Spayed,fractious,stray,0.999315537303217,-0.42169587048231766
0,cat,Neutered,normal,stray,0.7529089664613279,-0.49699812299057405
0,dog,Spayed,normal,stray,15.000684462696784,3.857145455375721
0,cat,Male,normal,stray,0.08487337440109514,-0.7011508964574027
0,dog,Female,normal,stray,0.6598220396988365,-0.5254456406048044
0,dog,Spayed,normal,stray,11.663244353182751,2.8372182797361143
0,dog,Neutered,normal,stray,7.923340177960301,1.6942974249996885
0,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,under age/weight,stray,0.09856262833675565,-0.6969674379847217
0,cat,Unknown,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Female,injured severe,stray,3.975359342915811,0.487788001478513
0,dog,Neutered,injured severe,stray,8,1.7177247924467018
0,dog,Unknown,normal,other,0.01642710472279261,-0.7220681888208074
0,cat,Unknown,under age/weight,stray,0.01642710472279261,-0.7220681888208074
0,cat,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,injured moderate,stray,0.7501711156741958,-0.4978348146851102
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Male,normal,confiscate,2.9979466119096507,0.1890890665290957
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,dog,Female,normal,welfare seized,3.994524298425736,0.4936448433402663
0,cat,Male,under age/weight,stray,0.09856262833675565,-0.6969674379847217
0,dog,Male,injured severe,stray,1.998631074606434,-0.11630340197661093
0,cat,Spayed,feral,stray,0.999315537303217,-0.42169587048231766
0,cat,Unknown,injured severe,stray,1.002053388090349,-0.42085917878778145
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,other,4.999315537303217,0.8007106952350455
0,cat,Unknown,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,cat,Neutered,feral,stray,4,0.4953182267293386
0,cat,Unknown,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,ill mild,stray,0.12594113620807665,-0.68860052103936
0,dog,Female,normal,stray,7.000684462696783,1.4123323239409948
0,cat,Spayed,normal,stray,0.9856262833675564,-0.4258793289549986
0,cat,Female,under age/weight,stray,0.01642710472279261,-0.7220681888208074
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Unknown,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Male,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,cat,Female,under age/weight,stray,0.04380561259411362,-0.7137012718754454
0,dog,Female,normal,stray,0.5804243668720055,-0.5497096997463536
0,cat,Female,normal,stray,0.09034907597535935,-0.6994775130683303
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Neutered,injured mild,stray,0.4188911704312115,-0.5990745097239883
0,dog,Female,other,confiscate,7.863107460643395,1.6758902077198925
0,cat,Male,injured mild,stray,3.0006844626967832,0.189925758223632
0,cat,Female,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Female,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Male,normal,stray,0.9965776865160849,-0.4225325621768538
0,cat,Male,under age/weight,stray,0.12320328542094455,-0.6894372127338961
0,dog,Male,normal,stray,0.2464065708418891,-0.6517860864797679
0,cat,Male,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,cat,Male,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,cat,Female,ill severe,stray,4.999315537303217,0.8007106952350455
